time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,rollout/trapped_steps_mean,rollout/final_temperature_mean,rollout/trapped_end_fraction,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
26983,102.05,947512,35,312.76654901,9764,,,,,,,,,,,
26988,102.11,947936,35,316.69984403,9768,,,,,,,,,,,
27006,101.36,948248,35,317.38021279000003,9772,94.36363636363636,0.00010320036692369182,0.8636363636363636,0.00019237257583881728,113.94219847023487,0.280314302071929,117504,-98.17117455601692,0.0001,,
27012,101.36,948728,35,316.95389704999997,9776,,,,,,,,,,,
27017,101.36,949096,35,319.12015321,9780,,,,,,,,,,,
27023,102.04,949576,35,324.66968056999997,9784,,,,,,,,,,,
27027,102.04,949944,35,321.25507242,9788,,,,,,,,,,,
27031,102.06,950240,35,320.0772466,9792,,,,,,,,,,,
27052,102.47,950792,35,323.02493337,9796,101.23809523809524,9.512235418117734e-05,0.9523809523809523,-0.03281184905245027,108.63271835818887,0.2785350070334971,117760,-98.2374569773674,0.0001,,
27054,101.6,950936,35,319.00742378,9800,,,,,,,,,,,
27060,100.78,951400,35,314.00738638999997,9804,,,,,,,,,,,
27065,100.78,951784,35,313.77711214,9808,,,,,,,,,,,
27071,100.78,952248,35,318.43088995,9812,,,,,,,,,,,
27089,100.78,952632,35,315.92686576,9816,96.35,0.00018310983981685737,0.9,-0.012525471065600868,105.17876084148884,0.27624263789039105,118016,-98.36795288324356,0.0001,,
27095,100.78,953096,35,312.89152123,9820,,,,,,,,,,,
27100,100.78,953480,35,313.3597727,9824,,,,,,,,,,,
27106,100.78,953944,35,310.62752849,9828,,,,,,,,,,,
27111,100.78,954328,35,311.99204846000003,9832,,,,,,,,,,,
27130,100.96,954792,35,314.85803152000005,9836,106.0,4.617512552735668e-05,1.0,-0.004494412662097602,109.90156570076942,0.2756946503650397,118272,-98.36141276359558,0.0001,,
27135,100.96,955176,35,314.50205744,9840,,,,,,,,,,,
27141,100.96,955640,35,314.05428527,9844,,,,,,,,,,,
27145,100.67,956008,35,311.00954896,9848,,,,,,,,,,,
27165,101.53,956488,35,314.21697681,9852,104.15789473684211,6.49246071104212e-05,0.9473684210526315,-0.020172714504951728,109.4482107013464,0.2743244036100805,118528,-98.29030722379684,0.0001,,
27170,101.53,956856,35,309.62832255,9856,,,,,,,,,,,
27176,101.53,957336,35,308.05696112000004,9860,,,,,,,,,,,
27181,102.4,957704,35,310.70327946000003,9864,,,,,,,,,,,
27187,102.4,958184,35,310.56452286,9868,,,,,,,,,,,
27205,102.98,958552,35,309.46855819999996,9872,103.5,5.7169617135968014e-05,0.9444444444444444,-0.008496415927766066,107.41031612455845,0.2724138271296397,118784,-98.5746097266674,0.0001,,
27209,102.1,958904,35,305.15024909,9876,,,,,,,,,,,
27215,102.07,959384,35,303.37659835,9880,,,,,,,,,,,
27218,101.18,959552,35,302.79589339,9884,,,,,,,,,,,
27225,101.18,960160,35,301.33174814,9888,,,,,,,,,,,
27228,102.05,960400,35,305.19700686,9892,,,,,,,,,,,
27249,102.05,961008,35,305.23778587,9896,95.04347826086956,0.00022547123483367048,0.782608695652174,-0.0007630383988725953,113.04204136878252,0.2724746150197461,119040,-98.40003380179405,0.0001,,
27253,102.92,961248,35,309.02846479,9900,,,,,,,,,,,
27260,103.73,961848,35,308.16371721999997,9904,,,,,,,,,,,
27263,103.72,962096,35,304.83809275999994,9908,,,,,,,,,,,
27285,103.72,962696,35,301.59819271,9912,103.57894736842105,0.00015412054784319558,0.8947368421052632,-0.0043434061717562145,112.6022324487567,0.2724952780408785,119296,-98.50605487823486,0.0001,,
27288,103.72,962944,35,303.48494949,9916,,,,,,,,,,,
27295,103.72,963544,35,305.75385843,9920,,,,,,,,,,,
27298,103.72,963792,35,305.84357015999996,9924,,,,,,,,,,,
27304,102.88,964224,35,304.14702676,9928,,,,,,,,,,,
27323,102.1,964624,35,301.0726687,9932,100.73684210526316,8.346089019718415e-05,0.9473684210526315,-0.016465812921524048,109.49653456732631,0.2710172380320728,119552,-98.87721768021584,0.0001,,
27327,102.1,964968,35,301.26525601000003,9936,,,,,,,,,,,
27333,102.1,965472,35,301.09384338,9940,,,,,,,,,,,
27338,102.1,965816,35,298.78656368,9944,,,,,,,,,,,
27344,102.39,966320,35,300.97590617,9948,,,,,,,,,,,
27347,102.09,966536,35,300.62801243999996,9952,,,,,,,,,,,
27368,101.8,967160,35,299.91119052999994,9956,99.95454545454545,4.380963294575245e-05,0.9090909090909091,-0.008374775004995172,111.72026624530554,0.27034167386591434,119808,-98.5653330385685,0.0001,,
27371,101.8,967384,35,301.74759018000003,9960,,,,,,,,,,,
27379,101.58,968008,35,301.50952672,9964,,,,,,,,,,,
27382,101.58,968232,35,301.94879892999995,9968,,,,,,,,,,,
27402,101.19,968712,35,303.93722126000006,9972,96.63157894736842,0.00021231449962746973,0.7894736842105263,-0.004134551722017932,109.6567562520504,0.26946023234631866,120064,-98.51565062999725,0.0001,,
27407,102.07,969080,35,308.82276545999997,9976,,,,,,,,,,,
27413,102.1,969560,35,310.59094325,9980,,,,,,,,,,,
27417,102.99,969928,35,309.80638468,9984,,,,,,,,,,,
27423,102.99,970408,35,313.15619051,9988,,,,,,,,,,,
27442,102.99,970776,35,313.06042439,9992,105.36842105263158,9.817542103109202e-05,0.8947368421052632,-0.02992748104952625,113.6341005526483,0.2677697477629408,120320,-98.61895704269409,0.0001,,
27448,102.99,971256,35,314.50558582,9996,,,,,,,,,,,
27453,102.99,971624,35,316.6734542299999,10000,,,,,,,,,,,
27458,102.12,972040,35,318.40199591999993,10004,,,,,,,,,,,
27463,102.13,972464,35,319.29752807,10008,,,,,,,,,,,
27467,101.88,972744,35,319.19901851,10012,,,,,,,,,,,
27488,101.88,973312,35,320.27049958,10016,99.0,0.0001556035325412261,0.8636363636363636,-0.0020737948398164008,113.14441668242216,0.26600102451629937,120576,-98.80229759216309,0.0001,,
27491,100.99,973536,35,314.89425516,10020,,,,,,,,,,,
27496,100.9,973968,35,313.88227269,10024,,,,,,,,,,,
27501,101.74,974384,35,315.77183576999994,10028,,,,,,,,,,,
27507,102.52,974816,35,317.72639840999994,10032,,,,,,,,,,,
27526,102.52,975232,35,317.60484856999994,10036,98.85,0.00013474815621955586,0.9,-0.01262417829275364,119.9316448122263,0.2659393805079162,120832,-98.67592072486877,0.0001,,
27530,101.59,975600,35,311.12710967999993,10040,,,,,,,,,,,
27536,101.59,976040,35,308.15036212,10044,,,,,,,,,,,
27541,101.59,976448,35,308.10168285,10048,,,,,,,,,,,
27546,101.19,976848,35,305.38054773,10052,,,,,,,,,,,
27565,101.48,977272,35,310.10749835,10056,95.28571428571429,0.00012991734978863218,0.8095238095238095,-0.014776154508581385,112.16840872168541,0.2648033421719447,121088,-98.56783819198608,0.0001,,
27569,101.22,977584,35,303.69679473,10060,,,,,,,,,,,
27576,101.44,978120,35,304.47963842,10064,,,,,,,,,,,
27580,101.17,978400,35,296.20537878,10068,,,,,,,,,,,
27600,101.73,978968,35,298.78777177000006,10072,99.38888888888889,0.00011117556397181729,0.8333333333333334,-0.026725101781266858,111.6191661581397,0.26195442979224026,121344,-98.46834534406662,0.0001,,
27604,101.73,979248,35,298.25679425,10076,,,,,,,,,,,
27611,101.73,979816,35,296.09003213,10080,,,,,,,,,,,
27615,101.73,980096,35,297.75676215000004,10084,,,,,,,,,,,
27622,101.73,980664,35,293.13769226,10088,,,,,,,,,,,
27625,101.73,980944,35,294.35647874,10092,,,,,,,,,,,
27646,101.73,981512,35,297.82446136999994,10096,106.0,4.065118207920608e-05,1.0,-0.0009672106743892073,112.71705900132656,0.2616204194491729,121600,-98.55224004387856,0.0001,,
27650,101.73,981792,35,295.14147648,10100,,,,,,,,,,,
27654,101.85,982072,35,297.01160696000005,10104,,,,,,,,,,,
27661,101.85,982640,35,295.92655344,10108,,,,,,,,,,,
27664,102.1,982920,35,293.0567629,10112,,,,,,,,,,,
27684,101.69,983440,35,289.50523288,10116,102.15,0.00012982048788689728,0.95,-0.013434150418106583,113.48308810591698,0.26062611083034426,121856,-98.6654121875763,0.0001,,
27688,101.69,983680,35,289.97158328999996,10120,,,,,,,,,,,
27693,101.52,984144,35,288.79743755,10124,,,,,,,,,,,
27698,101.52,984528,35,289.19673471000004,10128,,,,,,,,,,,
27704,101.52,984992,35,289.71780732999997,10132,,,,,,,,,,,
27723,101.52,985376,35,291.32607135,10136,94.9,0.00017865454880118995,0.75,0.0008680831997480709,117.90700445324183,0.26064102281816304,122112,-98.39284262061119,0.0001,,
27729,102.45,985840,35,297.54294337,10140,,,,,,,,,,,
27733,101.56,986216,35,298.64788675,10144,,,,,,,,,,,
27739,101.56,986688,35,301.84289779000005,10148,,,,,,,,,,,
27744,102.26,987064,35,302.8399173,10152,,,,,,,,,,,
27764,102.26,987536,35,301.26899333,10156,101.45454545454545,0.00010822234782931805,0.9545454545454546,-0.0018374858409515582,103.36888463050127,0.26025055127684027,122368,-98.92566394805908,0.0001,,
27768,102.52,987912,35,304.67176094999996,10160,,,,,,,,,,,
27774,102.52,988384,35,305.57357281000003,10164,,,,,,,,,,,
27779,102.79,988760,35,311.97996387,10168,,,,,,,,,,,
27799,102.79,989232,35,310.32007544,10172,104.82352941176471,6.547838229617281e-05,0.9411764705882353,-0.008619308882771293,111.12083759903908,0.2596967821009457,122624,-98.69899302721024,0.0001,,
27801,101.9,989424,35,307.54755602999995,10176,,,,,,,,,,,
27804,101.01,989648,35,305.30286498000004,10180,,,,,,,,,,,
27812,101.01,990272,35,306.47547566000003,10184,,,,,,,,,,,
27815,101.01,990496,35,307.50285099999996,10188,,,,,,,,,,,
27822,101.01,991120,35,307.7345281500001,10192,,,,,,,,,,,
27839,101.01,991344,35,304.07586957,10196,97.31818181818181,0.00016589575559053155,0.9090909090909091,0.034898109959613066,111.2348296046257,0.2604010890936479,122880,-98.5988858640194,0.0001,,
27847,101.01,991968,35,306.26187918000005,10200,,,,,,,,,,,
27850,101.77,992192,35,305.53281172,10204,,,,,,,,,,,
27857,101.35,992760,35,303.44989927,10208,,,,,,,,,,,
27860,101.35,993008,35,305.16664891000005,10212,,,,,,,,,,,
27881,101.76,993608,35,310.85697500000003,10216,102.3157894736842,0.0001203117634931855,0.8947368421052632,0.02181068964273436,110.62366282567382,0.2637864213902503,123136,-98.6879054903984,0.0001,,
27884,102.65,993856,35,314.29372703999996,10220,,,,,,,,,,,
27892,102.63,994456,35,315.43967836,10224,,,,,,,,,,,
27895,102.63,994704,35,317.92172734,10228,,,,,,,,,,,
27902,102.26,995224,35,314.55933065000005,10232,,,,,,,,,,,
27920,102.26,995552,35,313.29359367,10236,101.19047619047619,5.514340800208082e-05,0.9047619047619048,0.01905054550843488,112.73223377019167,0.26467692269943655,123392,-98.40464168787003,0.0001,,
27926,102.26,996072,35,311.29785575999995,10240,,,,,,,,,,,
27930,103.15,996400,35,316.26119541,10244,,,,,,,,,,,
27935,102.27,996776,35,313.85162139999994,10248,,,,,,,,,,,
27941,102.27,997248,35,316.61727109,10252,,,,,,,,,,,
27959,102.16,997624,35,315.42973266,10256,100.73684210526316,0.00012433126641679036,0.8947368421052632,0.022911757519068487,110.48995085805655,0.2669013139093295,123648,-98.69969341158867,0.0001,,
27964,101.42,997992,35,315.20132701,10260,,,,,,,,,,,
27970,101.42,998472,35,315.25757702,10264,,,,,,,,,,,
27975,101.42,998840,35,316.03580711,10268,,,,,,,,,,,
27981,101.42,999320,35,318.10740273000005,10272,,,,,,,,,,,
27999,102.31,999688,35,319.24973822,10276,101.45,8.94084568497812e-05,0.9,0.026084270557475975,108.92957595735788,0.26913739077281207,123904,-98.83669805526733,0.0001,,
,,1000000,,,,,,,,,,,,,101.35,315.94334224
28951,102.32,1000152,34,320.47964214,10280,,,,,,,,,,,
28954,102.32,1000392,34,317.46265705999997,10284,,,,,,,,,,,
28960,101.99,1000920,34,314.83339134,10288,,,,,,,,,,,
